"workerid","strong_adjective","not_paid_attention","condition_prosody","responsequestion","exchange","question","setup_phrase","condition_knowledge","weak_adjective","context","time","response","slide_number_in_experiment","language","enjoyment","gender","age","comments","asses","education","OS","screenH","screenW","Browser","hitid","hittypeid","title","description","keywords","reward","creationtime","assignments","numavailable","numpending","numcomplete","hitstatus","reviewstatus","annotation","assignmentduration","autoapprovaldelay","hitlifetime","viewhit","assignmentid","workerid.1","assignmentstatus","autoapprovaltime","assignmentaccepttime","assignmentsubmittime","assignmentapprovaltime","assignmentrejecttime","deadline","feedback","reject","Answer.condition","Answer.hit_information","Answer.time_in_minutes"
79,"""disgusting""","false","""filler""","""Does Julie mean that his AirBnB was unpleasant?""","""Stan: What was his AirBnB like?""","""Did Julie have a mold problem in her old apartment?""","""I don&quotechart know for sure, but""","""ignorant""","""unpleasant""","""Stan and Julie are two friends at a party. They talk about Julie&quotechars friend Mike, who recently complained to Julie about an AirBnB he booked on his last vacation.""",115249,1,9,"""English""","""2""","""Male""","""28""","""""","""Yes""","""1""","""Mac""",1050,1680,"""Chrome""","""3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:56 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:56 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3X65QVEQI0MEHBIBRTNBMVQQRRLLC3""",1,"""Submitted""","""Sat May 26 08:19:10 PDT 2018""","""Fri May 25 15:05:27 PDT 2018""","""Fri May 25 15:39:10 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""7.093516666666667"""
79,"""brilliant""","false","""RFR""","""Does Julie mean that her professor was brilliant?""","""Mike: What is your new professor like?""","""Is Julie taking computer programming classes?""","""Believe me,""","""know""","""intelligent""","""Julie and Mike are relaxing at home. She tells him about the programming class she just started attending at the local community college.""",3944,0.77,10,"""English""","""2""","""Male""","""28""","""""","""Yes""","""1""","""Mac""",1050,1680,"""Chrome""","""3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:56 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:56 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3X65QVEQI0MEHBIBRTNBMVQQRRLLC3""",1,"""Submitted""","""Sat May 26 08:19:10 PDT 2018""","""Fri May 25 15:05:27 PDT 2018""","""Fri May 25 15:39:10 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""7.093516666666667"""
79,"""hot""","false","""RFR""","""Does Julie mean that her date was hot?""","""Mike: What did your date look like?""","""Did Julie recently go on a date?""","""Believe me,""","""know""","""good-looking""","""Mike and his friend Julie meet for lunch. Julie tells Mike about a recent date she had with someone Mike has never met.""",4591,1,11,"""English""","""2""","""Male""","""28""","""""","""Yes""","""1""","""Mac""",1050,1680,"""Chrome""","""3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:56 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:56 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3X65QVEQI0MEHBIBRTNBMVQQRRLLC3""",1,"""Submitted""","""Sat May 26 08:19:10 PDT 2018""","""Fri May 25 15:05:27 PDT 2018""","""Fri May 25 15:39:10 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""7.093516666666667"""
79,"""famous""","false","""RFR""","""Does Julie mean that her boss is famous?""","""Mike: What&quotechars your new boss like?""","""Does Julie work at a law firm?""","""Believe me,""","""know""","""prominent""","""Julie is hanging out with her boyfriend Mike. She tells him about her anxious first day of work at a prestigious law firm.""",5209,0.59,12,"""English""","""2""","""Male""","""28""","""""","""Yes""","""1""","""Mac""",1050,1680,"""Chrome""","""3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:56 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:56 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3X65QVEQI0MEHBIBRTNBMVQQRRLLC3""",1,"""Submitted""","""Sat May 26 08:19:10 PDT 2018""","""Fri May 25 15:05:27 PDT 2018""","""Fri May 25 15:39:10 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""7.093516666666667"""
79,"""articulate""","false","""neutral""","""Does Julie mean that his presentation was articulate?""","""Stan: What was his presentation for your job interview like?""","""Did Julie give a speech about scientific findings?""","""I don&quotechart know for sure, but""","""ignorant""","""understandable""","""Julie is at home with her roommate Stan. They discuss their anxiety-prone mutual friend Mike, who recently told Julie about a high-stakes interview he had for a job in communications.""",7800,0.74,13,"""English""","""2""","""Male""","""28""","""""","""Yes""","""1""","""Mac""",1050,1680,"""Chrome""","""3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:56 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:56 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3X65QVEQI0MEHBIBRTNBMVQQRRLLC3""",1,"""Submitted""","""Sat May 26 08:19:10 PDT 2018""","""Fri May 25 15:05:27 PDT 2018""","""Fri May 25 15:39:10 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""7.093516666666667"""
79,"""exhausting""","false","""RFR""","""Does Julie mean that his hike was exhausting?""","""Stan: What was his hike like?""","""Did Julie go on a hike in the Alps?""","""I don&quotechart know for sure, but""","""ignorant""","""strenuous""","""Julie is having dinner with her roommate Stan. The two talk about Julie&quotechars friend Mike, who just finished a multi-day hike through the Swiss Alps.""",4432,0.97,14,"""English""","""2""","""Male""","""28""","""""","""Yes""","""1""","""Mac""",1050,1680,"""Chrome""","""3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:56 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:56 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3X65QVEQI0MEHBIBRTNBMVQQRRLLC3""",1,"""Submitted""","""Sat May 26 08:19:10 PDT 2018""","""Fri May 25 15:05:27 PDT 2018""","""Fri May 25 15:39:10 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""7.093516666666667"""
79,"""hilarious""","false","""neutral""","""Does Julie mean that his blog post was hilarious?""","""Stan: What is his new tweet like?""","""Does Julie read and write for a comedy blog?""","""I don&quotechart know for sure, but""","""ignorant""","""funny""","""Julie is at a party with her friend Stan. She tells him about their mutual friend Mike, a professional comedian whose latest tweet Julie has not yet read.""",5673,0.72,15,"""English""","""2""","""Male""","""28""","""""","""Yes""","""1""","""Mac""",1050,1680,"""Chrome""","""3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:56 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:56 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3X65QVEQI0MEHBIBRTNBMVQQRRLLC3""",1,"""Submitted""","""Sat May 26 08:19:10 PDT 2018""","""Fri May 25 15:05:27 PDT 2018""","""Fri May 25 15:39:10 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""7.093516666666667"""
79,"""starving""","false","""filler""","""Does Julie mean that her dog was hungry?""","""Mike: What did your dog feel like after not eating for so long?""","""Did Julie feed a dog?""","""Believe me,""","""know""","""hungry""","""Julie and Mike are talking about her day at work over dinner. Julie tells Mike about having to rush home on her lunch break because she had forgotten to feed her dog.""",3696,1,16,"""English""","""2""","""Male""","""28""","""""","""Yes""","""1""","""Mac""",1050,1680,"""Chrome""","""3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:56 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:56 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3X65QVEQI0MEHBIBRTNBMVQQRRLLC3""",1,"""Submitted""","""Sat May 26 08:19:10 PDT 2018""","""Fri May 25 15:05:27 PDT 2018""","""Fri May 25 15:39:10 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""7.093516666666667"""
79,"""filthy""","false","""RFR""","""Does Julie mean that his carpet was filthy?""","""Stan: What did his carpet look like?""","""Did Julie notice that her house was not clean?""","""I don&quotechart know for sure, but""","""ignorant""","""dirty""","""Julie is having coffee with Stan. She tells him about their friend Mike, whose AirBnB guests had a huge party in his recently re-carpeted apartment.""",4600,0.84,17,"""English""","""2""","""Male""","""28""","""""","""Yes""","""1""","""Mac""",1050,1680,"""Chrome""","""3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:56 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:56 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3X65QVEQI0MEHBIBRTNBMVQQRRLLC3""",1,"""Submitted""","""Sat May 26 08:19:10 PDT 2018""","""Fri May 25 15:05:27 PDT 2018""","""Fri May 25 15:39:10 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""7.093516666666667"""
79,"""hideous""","false","""neutral""","""Does Julie mean that her bridesmaid dress was hideous?""","""Mike: What did your bridesmaid dress look like?""","""Did Julie choose her bridesmaid dress?""","""Believe me,""","""know""","""ugly""","""Julie is getting lunch with her boyfriend Mike. Julie returned this morning from a wedding, in which she was a bridesmaid for a friend with notoriously poor taste in dresses.""",3711,0.66,18,"""English""","""2""","""Male""","""28""","""""","""Yes""","""1""","""Mac""",1050,1680,"""Chrome""","""3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:56 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:56 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3X65QVEQI0MEHBIBRTNBMVQQRRLLC3""",1,"""Submitted""","""Sat May 26 08:19:10 PDT 2018""","""Fri May 25 15:05:27 PDT 2018""","""Fri May 25 15:39:10 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""7.093516666666667"""
79,"""expensive""","false","""control""","""Does Julie mean that his cellphone plan cheap?""","""Stan: What is his new cellphone plan like?""","""Did Julie sign up for a new cellphone plan?""","""I don&quotechart know for sure, but""","""ignorant""","""cheap""","""Julie and Stan are two friends catching up over coffee. After Stan mentions that he needs a new cell phone plan, she says that her friend Mike just told her about his own experience switching to a new provider.""",4576,0,19,"""English""","""2""","""Male""","""28""","""""","""Yes""","""1""","""Mac""",1050,1680,"""Chrome""","""3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:56 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:56 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3X65QVEQI0MEHBIBRTNBMVQQRRLLC3""",1,"""Submitted""","""Sat May 26 08:19:10 PDT 2018""","""Fri May 25 15:05:27 PDT 2018""","""Fri May 25 15:39:10 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""7.093516666666667"""
79,"""lethargic""","false","""control""","""Does Julie mean that his boss is energetic?""","""Stan: What is his new boss like?""","""Does Julie&quotechars boss have 5 kids?""","""I don&quotechart know for sure, but""","""ignorant""","""energetic""","""Julie is at home with her boyfriend Stan. She tells him about her friend Mike, who started a new job this week and is getting used to working under his new boss.""",6016,0.02,20,"""English""","""2""","""Male""","""28""","""""","""Yes""","""1""","""Mac""",1050,1680,"""Chrome""","""3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:56 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:56 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3X65QVEQI0MEHBIBRTNBMVQQRRLLC3""",1,"""Submitted""","""Sat May 26 08:19:10 PDT 2018""","""Fri May 25 15:05:27 PDT 2018""","""Fri May 25 15:39:10 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""7.093516666666667"""
79,"""respectful""","false","""control""","""Does Julie mean that her brother is rude?""","""Mike: What was your brother&quotechars behavior like?""","""Is Julie&quotechars brother talkative?""","""I don&quotechart know for sure, but""","""know""","""rude""","""Julie is having lunch with Mike. She tells him about her recent trip to a Buddhist temple with her very belligerent and talkative brother.""",5953,0,21,"""English""","""2""","""Male""","""28""","""""","""Yes""","""1""","""Mac""",1050,1680,"""Chrome""","""3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:56 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:56 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3X65QVEQI0MEHBIBRTNBMVQQRRLLC3""",1,"""Submitted""","""Sat May 26 08:19:10 PDT 2018""","""Fri May 25 15:05:27 PDT 2018""","""Fri May 25 15:39:10 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""7.093516666666667"""
79,"""tiny""","false","""control""","""Does Julie mean that her umbrella was big?""","""Mike: What was your umbrella like?""","""Did Julie need an umbrella at the festival?""","""I don&quotechart know for sure, but""","""know""","""big""","""Julie is meeting her friend Stan for brunch. She tells him about how she recently got caught in a major thunderstorm at a music festival with an umbrella but no raincoat.""",5880,0,22,"""English""","""2""","""Male""","""28""","""""","""Yes""","""1""","""Mac""",1050,1680,"""Chrome""","""3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:56 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:56 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3X65QVEQI0MEHBIBRTNBMVQQRRLLC3""",1,"""Submitted""","""Sat May 26 08:19:10 PDT 2018""","""Fri May 25 15:05:27 PDT 2018""","""Fri May 25 15:39:10 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""7.093516666666667"""
79,"""heavy""","false","""control""","""Does Julie mean that her suitcase was light?""","""Mike: What was your suitcase like?""","""Did Julie travel to Australia?""","""I don&quotechart know for sure, but""","""know""","""light""","""Julie and her boyfriend Mike are getting coffee. She tells him about her flight home from her last business trip, during which Julie was forced to check her carry-on bag.""",4736,0,23,"""English""","""2""","""Male""","""28""","""""","""Yes""","""1""","""Mac""",1050,1680,"""Chrome""","""3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:56 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:56 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3X65QVEQI0MEHBIBRTNBMVQQRRLLC3""",1,"""Submitted""","""Sat May 26 08:19:10 PDT 2018""","""Fri May 25 15:05:27 PDT 2018""","""Fri May 25 15:39:10 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""7.093516666666667"""
79,"""guilty""","false","""control""","""Does Julie mean that his sister was innocent?""","""Stan: What happened with his sister?""","""Did Julie&quotechars sister get arrested for drugs?""","""I don&quotechart know for sure, but""","""ignorant""","""innocent""","""Julie and her friend Stan meet for a walk in a park one afternoon. Julie tells Stan that she&quotechars just learned that their mutual friend Mike has a sister, who has been in jail for several years for felony drug possession.""",3840,0,24,"""English""","""2""","""Male""","""28""","""""","""Yes""","""1""","""Mac""",1050,1680,"""Chrome""","""3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:56 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:56 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3THR0FZ95OSC4GHKRWR0TBOGFNJLOP""","""3X65QVEQI0MEHBIBRTNBMVQQRRLLC3""",1,"""Submitted""","""Sat May 26 08:19:10 PDT 2018""","""Fri May 25 15:05:27 PDT 2018""","""Fri May 25 15:39:10 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""7.093516666666667"""
80,"""decrepit""","false","""neutral""","""Does Julie mean that his house is decrepit?""","""Stan: What does his new house look like?""","""Did Julie recently move?""","""I don&quotechart know for sure, but""","""ignorant""","""shabby""","""Julie is at home with her roommate Stan. She tells him about their mutual friend Mike, who recently moved away and just told Julie that he&quotechars bought a new house.""",21926,0.83,3,"""English""","""1""","""Female""","""28""","""""","""Yes""","""1""","""Windows""",768,1366,"""Chrome""","""39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:03 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:03 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3K5TEWLKGVA8QJG5X7L3K7MNVU7VIY""",0,"""Submitted""","""Sat May 26 07:07:54 PDT 2018""","""Fri May 25 14:25:24 PDT 2018""","""Fri May 25 14:27:54 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""2.4137833333333334"""
80,"""impeccible""","false","""filler""","""Does Julie mean that her speech was polished?""","""Mike: What was your speech like?""","""Did Julie give a speech?""","""Believe me,""","""know""","""polished""","""Stan and Mike are meeting for drinks. Mike couldn&quotechart make it to her valedictorian speech yesterday but wants to know how it went.""",7936,0.99,4,"""English""","""1""","""Female""","""28""","""""","""Yes""","""1""","""Windows""",768,1366,"""Chrome""","""39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:03 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:03 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3K5TEWLKGVA8QJG5X7L3K7MNVU7VIY""",0,"""Submitted""","""Sat May 26 07:07:54 PDT 2018""","""Fri May 25 14:25:24 PDT 2018""","""Fri May 25 14:27:54 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""2.4137833333333334"""
80,"""brilliant""","false","""RFR""","""Does Julie mean that his professor was brilliant?""","""Stan: What is his new professor like?""","""Is Julie taking computer programming classes?""","""I don&quotechart know for sure, but""","""ignorant""","""intelligent""","""Julie and Stan are relaxing at home. They discuss their mutual friend Mike, who told Julie yesterday about the programming class he just started attending at the local community college.""",5860,0.71,5,"""English""","""1""","""Female""","""28""","""""","""Yes""","""1""","""Windows""",768,1366,"""Chrome""","""39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:03 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:03 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3K5TEWLKGVA8QJG5X7L3K7MNVU7VIY""",0,"""Submitted""","""Sat May 26 07:07:54 PDT 2018""","""Fri May 25 14:25:24 PDT 2018""","""Fri May 25 14:27:54 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""2.4137833333333334"""
80,"""hilarious""","false","""neutral""","""Does Julie mean that her blog post was hilarious?""","""Mike: What is your new tweet like?""","""Does Julie read and write for a comedy blog?""","""Believe me,""","""know""","""funny""","""Julie is at a party with her friend Mike. A professional comedian, Julie tells Mike about her latest tweet.""",3596,0.88,6,"""English""","""1""","""Female""","""28""","""""","""Yes""","""1""","""Windows""",768,1366,"""Chrome""","""39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:25:03 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:25:03 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXDBIPQXVP""","""3K5TEWLKGVA8QJG5X7L3K7MNVU7VIY""",0,"""Submitted""","""Sat May 26 07:07:54 PDT 2018""","""Fri May 25 14:25:24 PDT 2018""","""Fri May 25 14:27:54 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""2.4137833333333334"""
