"workerid","strong_adjective","not_paid_attention","condition_prosody","responsequestion","exchange","question","setup_phrase","condition_knowledge","weak_adjective","context","time","response","slide_number_in_experiment","language","enjoyment","gender","age","comments","asses","education","OS","screenH","screenW","Browser","hitid","hittypeid","title","description","keywords","reward","creationtime","assignments","numavailable","numpending","numcomplete","hitstatus","reviewstatus","annotation","assignmentduration","autoapprovaldelay","hitlifetime","viewhit","assignmentid","workerid.1","assignmentstatus","autoapprovaltime","assignmentaccepttime","assignmentsubmittime","assignmentapprovaltime","assignmentrejecttime","deadline","feedback","reject","Answer.condition","Answer.hit_information","Answer.time_in_minutes"
66,"""articulate""","false","""RFR""","""Does Julie mean that her presentation was articulate?""","""Mike: What was your presentation for your job interview like?""","""Did Julie give a speech about scientific findings?""","""Believe me,""","""know""","""understandable""","""Julie is at home with her roommate Mike. She tells Mike, who knows Julie tends to get quite anxious in stressful situations, about a recent high-stakes interview she had for a job in communications.""",45848,0.27,8,"""English""","""2""","""Female""","""46""","""""","""Yes""","""2""","""iPhone/iPod""",736,414,"""Safari""","""3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:40:09 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:40:09 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3Y4W8Q93LZJRI80J5TKSTA6A3P0DVF""",3,"""Submitted""","""Sat May 26 07:30:52 PDT 2018""","""Fri May 25 14:40:19 PDT 2018""","""Fri May 25 14:50:52 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""8.907183333333334"""
66,"""disgusting""","false","""RFR""","""Does Julie mean that his AirBnB was disgusting?""","""Stan: What was his AirBnB like?""","""Did Julie have a mold problem in her old apartment?""","""I don&quotechart know for sure, but""","""ignorant""","""unpleasant""","""Stan and Julie are two friends at a party. They talk about Julie&quotechars friend Mike, who recently complained to Julie about an AirBnB he booked on his last vacation.""",15290,0.73,9,"""English""","""2""","""Female""","""46""","""""","""Yes""","""2""","""iPhone/iPod""",736,414,"""Safari""","""3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:40:09 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:40:09 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3Y4W8Q93LZJRI80J5TKSTA6A3P0DVF""",3,"""Submitted""","""Sat May 26 07:30:52 PDT 2018""","""Fri May 25 14:40:19 PDT 2018""","""Fri May 25 14:50:52 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""8.907183333333334"""
66,"""life-threatening""","false","""RFR""","""Does Julie mean that her illness was life-threatening?""","""Mike: What was the degree of your illness?""","""Did Julie recieve a diagnosis from the doctors?""","""Believe me,""","""know""","""serious""","""Julie is hanging out with Mike. It&quotechars the first time the two have seen each other since Julie went on vacation, during which time she fell ill and was admitted to the hospital.""",12810,0.74,10,"""English""","""2""","""Female""","""46""","""""","""Yes""","""2""","""iPhone/iPod""",736,414,"""Safari""","""3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:40:09 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:40:09 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3Y4W8Q93LZJRI80J5TKSTA6A3P0DVF""",3,"""Submitted""","""Sat May 26 07:30:52 PDT 2018""","""Fri May 25 14:40:19 PDT 2018""","""Fri May 25 14:50:52 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""8.907183333333334"""
66,"""hot""","false","""neutral""","""Does Julie mean that her date was hot?""","""Mike: What did your date look like?""","""Did Julie recently go on a date?""","""Believe me,""","""know""","""good-looking""","""Mike and his friend Julie meet for lunch. Julie tells Mike about a recent date she had with someone Mike has never met.""",11852,0.82,11,"""English""","""2""","""Female""","""46""","""""","""Yes""","""2""","""iPhone/iPod""",736,414,"""Safari""","""3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:40:09 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:40:09 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3Y4W8Q93LZJRI80J5TKSTA6A3P0DVF""",3,"""Submitted""","""Sat May 26 07:30:52 PDT 2018""","""Fri May 25 14:40:19 PDT 2018""","""Fri May 25 14:50:52 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""8.907183333333334"""
66,"""filthy""","false","""RFR""","""Does Julie mean that her carpet was filthy?""","""Mike: What did your carpet look like?""","""Did Julie notice that her house was not clean?""","""Believe me,""","""know""","""dirty""","""Julie is having coffee with Mike. She tells him that her AirBnB guests had a huge party in her recently re-carpeted apartment.""",19953,0.69,12,"""English""","""2""","""Female""","""46""","""""","""Yes""","""2""","""iPhone/iPod""",736,414,"""Safari""","""3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:40:09 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:40:09 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3Y4W8Q93LZJRI80J5TKSTA6A3P0DVF""",3,"""Submitted""","""Sat May 26 07:30:52 PDT 2018""","""Fri May 25 14:40:19 PDT 2018""","""Fri May 25 14:50:52 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""8.907183333333334"""
66,"""hysterical""","false","""filler""","""Does Julie mean that his patient was anxious?""","""Stan: What did his patient feel like?""","""Does Julie know exactly what state the patient was in?""","""I don&quotechart know for sure, but""","""ignorant""","""anxious""","""Julie is having lunch with Stan. She tells him about their friend Mike, who is a doctor and had to calm down a difficult patient today.""",17641,0.93,13,"""English""","""2""","""Female""","""46""","""""","""Yes""","""2""","""iPhone/iPod""",736,414,"""Safari""","""3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:40:09 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:40:09 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3Y4W8Q93LZJRI80J5TKSTA6A3P0DVF""",3,"""Submitted""","""Sat May 26 07:30:52 PDT 2018""","""Fri May 25 14:40:19 PDT 2018""","""Fri May 25 14:50:52 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""8.907183333333334"""
66,"""decrepit""","false","""filler""","""Does Julie mean that her house is shabby?""","""Mike: What does your new house look like?""","""Did Julie recently move?""","""Believe me,""","""know""","""shabby""","""Julie is on the phone with her former roommate Mike. Julie recently moved to a new city, and she tells Mike about the house she just bought.""",13048,0.85,14,"""English""","""2""","""Female""","""46""","""""","""Yes""","""2""","""iPhone/iPod""",736,414,"""Safari""","""3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:40:09 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:40:09 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3Y4W8Q93LZJRI80J5TKSTA6A3P0DVF""",3,"""Submitted""","""Sat May 26 07:30:52 PDT 2018""","""Fri May 25 14:40:19 PDT 2018""","""Fri May 25 14:50:52 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""8.907183333333334"""
66,"""brilliant""","false","""neutral""","""Does Julie mean that his professor was brilliant?""","""Stan: What is his new professor like?""","""Is Julie taking computer programming classes?""","""I don&quotechart know for sure, but""","""ignorant""","""intelligent""","""Julie and Stan are relaxing at home. They discuss their mutual friend Mike, who told Julie yesterday about the programming class he just started attending at the local community college.""",13767,0.85,15,"""English""","""2""","""Female""","""46""","""""","""Yes""","""2""","""iPhone/iPod""",736,414,"""Safari""","""3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:40:09 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:40:09 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3Y4W8Q93LZJRI80J5TKSTA6A3P0DVF""",3,"""Submitted""","""Sat May 26 07:30:52 PDT 2018""","""Fri May 25 14:40:19 PDT 2018""","""Fri May 25 14:50:52 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""8.907183333333334"""
66,"""exhausting""","false","""RFR""","""Does Julie mean that his hike was exhausting?""","""Stan: What was his hike like?""","""Did Julie go on a hike in the Alps?""","""I don&quotechart know for sure, but""","""ignorant""","""strenuous""","""Julie is having dinner with her roommate Stan. The two talk about Julie&quotechars friend Mike, who just finished a multi-day hike through the Swiss Alps.""",15120,0.83,16,"""English""","""2""","""Female""","""46""","""""","""Yes""","""2""","""iPhone/iPod""",736,414,"""Safari""","""3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:40:09 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:40:09 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3Y4W8Q93LZJRI80J5TKSTA6A3P0DVF""",3,"""Submitted""","""Sat May 26 07:30:52 PDT 2018""","""Fri May 25 14:40:19 PDT 2018""","""Fri May 25 14:50:52 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""8.907183333333334"""
66,"""famous""","false","""neutral""","""Does Julie mean that her boss is famous?""","""Mike: What&quotechars your new boss like?""","""Does Julie work at a law firm?""","""Believe me,""","""know""","""prominent""","""Julie is hanging out with her boyfriend Mike. She tells him about her anxious first day of work at a prestigious law firm.""",11759,0.85,17,"""English""","""2""","""Female""","""46""","""""","""Yes""","""2""","""iPhone/iPod""",736,414,"""Safari""","""3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:40:09 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:40:09 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3Y4W8Q93LZJRI80J5TKSTA6A3P0DVF""",3,"""Submitted""","""Sat May 26 07:30:52 PDT 2018""","""Fri May 25 14:40:19 PDT 2018""","""Fri May 25 14:50:52 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""8.907183333333334"""
66,"""terrifying""","false","""neutral""","""Does Julie mean that his opponent was terrifying?""","""Stan: What was his last opponent in the ring like?""","""Does Julie kickbox?""","""I don&quotechart know for sure, but""","""ignorant""","""intimidating""","""Julie and Stan are having breakfast at home. She tells him about their mutual friend Mike, an amateur kickboxer who Julie recently got coffee with after his most recent out-of-town match.""",19303,0.73,18,"""English""","""2""","""Female""","""46""","""""","""Yes""","""2""","""iPhone/iPod""",736,414,"""Safari""","""3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:40:09 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:40:09 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3Y4W8Q93LZJRI80J5TKSTA6A3P0DVF""",3,"""Submitted""","""Sat May 26 07:30:52 PDT 2018""","""Fri May 25 14:40:19 PDT 2018""","""Fri May 25 14:50:52 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""8.907183333333334"""
66,"""expensive""","false","""control""","""Does Julie mean that his cellphone plan cheap?""","""Stan: What is his new cellphone plan like?""","""Did Julie sign up for a new cellphone plan?""","""I don&quotechart know for sure, but""","""ignorant""","""cheap""","""Julie and Stan are two friends catching up over coffee. After Stan mentions that he needs a new cell phone plan, she says that her friend Mike just told her about his own experience switching to a new provider.""",16044,0.03,19,"""English""","""2""","""Female""","""46""","""""","""Yes""","""2""","""iPhone/iPod""",736,414,"""Safari""","""3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:40:09 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:40:09 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3Y4W8Q93LZJRI80J5TKSTA6A3P0DVF""",3,"""Submitted""","""Sat May 26 07:30:52 PDT 2018""","""Fri May 25 14:40:19 PDT 2018""","""Fri May 25 14:50:52 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""8.907183333333334"""
66,"""lethargic""","false","""control""","""Does Julie mean that her boss is energetic?""","""Mike: What is your new boss like?""","""Does Julie&quotechars boss have 5 kids?""","""I don&quotechart know for sure, but""","""know""","""energetic""","""Julie is at home with her boyfriend Mike. She tells him about her new job, which she started this week, and her new boss - who she is still getting used under.""",19337,0.05,20,"""English""","""2""","""Female""","""46""","""""","""Yes""","""2""","""iPhone/iPod""",736,414,"""Safari""","""3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:40:09 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:40:09 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3Y4W8Q93LZJRI80J5TKSTA6A3P0DVF""",3,"""Submitted""","""Sat May 26 07:30:52 PDT 2018""","""Fri May 25 14:40:19 PDT 2018""","""Fri May 25 14:50:52 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""8.907183333333334"""
66,"""respectful""","false","""control""","""Does Julie mean that her brother is rude?""","""Mike: What was your brother&quotechars behavior like?""","""Is Julie&quotechars brother talkative?""","""I don&quotechart know for sure, but""","""know""","""rude""","""Julie is having lunch with Mike. She tells him about her recent trip to a Buddhist temple with her very belligerent and talkative brother.""",18546,0.05,21,"""English""","""2""","""Female""","""46""","""""","""Yes""","""2""","""iPhone/iPod""",736,414,"""Safari""","""3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:40:09 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:40:09 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3Y4W8Q93LZJRI80J5TKSTA6A3P0DVF""",3,"""Submitted""","""Sat May 26 07:30:52 PDT 2018""","""Fri May 25 14:40:19 PDT 2018""","""Fri May 25 14:50:52 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""8.907183333333334"""
66,"""tiny""","false","""control""","""Does Julie mean that his umbrella was big?""","""Stan: What was his umbrella like?""","""Did Julie need an umbrella at the festival?""","""I don&quotechart know for sure, but""","""ignorant""","""big""","""Julie is meeting her friend Stan for brunch. She tells him about their friend Mike, who recently got caught in a major thunderstorm at a music festival with an umbrella but no raincoat.""",15548,0.05,22,"""English""","""2""","""Female""","""46""","""""","""Yes""","""2""","""iPhone/iPod""",736,414,"""Safari""","""3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:40:09 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:40:09 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3Y4W8Q93LZJRI80J5TKSTA6A3P0DVF""",3,"""Submitted""","""Sat May 26 07:30:52 PDT 2018""","""Fri May 25 14:40:19 PDT 2018""","""Fri May 25 14:50:52 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""8.907183333333334"""
66,"""heavy""","false","""control""","""Does Julie mean that her suitcase was light?""","""Mike: What was your suitcase like?""","""Did Julie travel to Australia?""","""I don&quotechart know for sure, but""","""know""","""light""","""Julie and her boyfriend Mike are getting coffee. She tells him about her flight home from her last business trip, during which Julie was forced to check her carry-on bag.""",93208,0.05,23,"""English""","""2""","""Female""","""46""","""""","""Yes""","""2""","""iPhone/iPod""",736,414,"""Safari""","""3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:40:09 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:40:09 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3Y4W8Q93LZJRI80J5TKSTA6A3P0DVF""",3,"""Submitted""","""Sat May 26 07:30:52 PDT 2018""","""Fri May 25 14:40:19 PDT 2018""","""Fri May 25 14:50:52 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""8.907183333333334"""
66,"""guilty""","false","""control""","""Does Julie mean that his sister was innocent?""","""Stan: What happened with his sister?""","""Did Julie&quotechars sister get arrested for drugs?""","""I don&quotechart know for sure, but""","""ignorant""","""innocent""","""Julie and her friend Stan meet for a walk in a park one afternoon. Julie tells Stan that she&quotechars just learned that their mutual friend Mike has a sister, who has been in jail for several years for felony drug possession.""",24424,0.04,24,"""English""","""2""","""Female""","""46""","""""","""Yes""","""2""","""iPhone/iPod""",736,414,"""Safari""","""3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:40:09 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:40:09 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3Y4W8Q93LZJRI80J5TKSTA6A3P0DVF""",3,"""Submitted""","""Sat May 26 07:30:52 PDT 2018""","""Fri May 25 14:40:19 PDT 2018""","""Fri May 25 14:50:52 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""8.907183333333334"""
67,"""impeccible""","false","""neutral""","""Does Julie mean that her speech was impeccible?""","""Mike: What was your speech like?""","""Did Julie give a speech?""","""Believe me,""","""know""","""polished""","""Stan and Mike are meeting for drinks. Mike couldn&quotechart make it to her valedictorian speech yesterday but wants to know how it went.""",22418,0.2,3,"""English""","""2""","""Female""","""50""","""Interesting and challenging hit, curious if I did it correctly. Would definitely be interested in doing more language tasks like these. I don&quotechart know if you&quotecharre a requester that emails MTurk workers to let them know when there is work available but I&quotecharm going to include my email address if you are or if you decide that&quotechars something you may want to do in the future: cheepcheep01@gmail.com Thanks for the chance to do an interesting hit that was a nice change of pace from the usual work!""","""Yes""","""2""","""Windows""",768,1280,"""Chrome""","""3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:40:09 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:40:09 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3IUZPWIU1O6CB36YNKBBJPKEU7ZKW9""",4,"""Submitted""","""Sat May 26 07:41:01 PDT 2018""","""Fri May 25 14:40:20 PDT 2018""","""Fri May 25 15:01:01 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""10.335533333333334"""
67,"""exhausting""","false","""RFR""","""Does Julie mean that his hike was exhausting?""","""Stan: What was his hike like?""","""Did Julie go on a hike in the Alps?""","""I don&quotechart know for sure, but""","""ignorant""","""strenuous""","""Julie is having dinner with her roommate Stan. The two talk about Julie&quotechars friend Mike, who just finished a multi-day hike through the Swiss Alps.""",19207,0.73,4,"""English""","""2""","""Female""","""50""","""Interesting and challenging hit, curious if I did it correctly. Would definitely be interested in doing more language tasks like these. I don&quotechart know if you&quotecharre a requester that emails MTurk workers to let them know when there is work available but I&quotecharm going to include my email address if you are or if you decide that&quotechars something you may want to do in the future: cheepcheep01@gmail.com Thanks for the chance to do an interesting hit that was a nice change of pace from the usual work!""","""Yes""","""2""","""Windows""",768,1280,"""Chrome""","""3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:40:09 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:40:09 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZOUGOIS10UHO2FYTXC51KG""","""3IUZPWIU1O6CB36YNKBBJPKEU7ZKW9""",4,"""Submitted""","""Sat May 26 07:41:01 PDT 2018""","""Fri May 25 14:40:20 PDT 2018""","""Fri May 25 15:01:01 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""10.335533333333334"""
