workerid,strong_adjective,not_paid_attention,condition_prosody,responsequestion,exchange,question,pre_check_response,condition_knowledge,weak_adjective,context,time,num_plays,response,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.condition,Answer.hit_information,Answer.time_in_minutes
4,lethargic,False,control,Does Julie mean that his boss is energetic?,Stan: Is his boss energetic?,Does Julie&quotechars boss have 5 kids?,no,ignorant,energetic,"Mike has a new job. After his first day, he calls his friend Julie and tells her about it and specifically his new boss. He works a lot and so does his partner. They have 5 kids. After hanging up the phone, Julie tells her boyfriend Stan about Mike&quotechars new job.",66191,1,0,english,2,Male,40,,Yes,1,Windows,1080,1920,Chrome,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3HFNH7HEMHD2PKETLKRQT8AWPLJGQS,4,Submitted,Tue Dec 05 03:34:03 PST 2017,Mon Dec 04 10:31:13 PST 2017,Mon Dec 04 10:54:03 PST 2017,,,,,,undefined,undefined,20.329383333333332
4,terrifying,False,neutral,Does Julie mean that her opponent was terrifying?,Mike: Was your opponent terrifying?,Does Julie like kickboxing?,yes,know,intimidating,"Julie is an amateur kickboxer and had just got back from a regional tournement. She did well, but lost in the semifinals. It was a touch match, but it reaffirmed her passion for kickboxing and she was proud of herself for making for making it so far in the competition. Later in the week, Julie sees her friend Mike and tells him about her last fight.",19221,1,0.94,english,2,Male,40,,Yes,1,Windows,1080,1920,Chrome,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3HFNH7HEMHD2PKETLKRQT8AWPLJGQS,4,Submitted,Tue Dec 05 03:34:03 PST 2017,Mon Dec 04 10:31:13 PST 2017,Mon Dec 04 10:54:03 PST 2017,,,,,,undefined,undefined,20.329383333333332
4,hysterical,False,neutral,Does Julie mean that her patient was hysterical?,Mike: Was your patient hysterical?,Did Julie&quotechars patient get in a car accident?,yes,know,anxious,"Mike visited Julie at work to bring her something to eat. Julie is a doctor at a nearby hospital. Mike has to go back home, but Julie had to return to the hospital to see one last patient who was in a severe car accident. Upon getting home, Mike asks Julie about her last patient.",38607,1,0.49,english,2,Male,40,,Yes,1,Windows,1080,1920,Chrome,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3HFNH7HEMHD2PKETLKRQT8AWPLJGQS,4,Submitted,Tue Dec 05 03:34:03 PST 2017,Mon Dec 04 10:31:13 PST 2017,Mon Dec 04 10:54:03 PST 2017,,,,,,undefined,undefined,20.329383333333332
4,brilliant,False,RFR,Does Julie mean that her professor was brilliant?,Mike: Is your professor brilliant?,Is Julie taking computer programming classes?,yes,know,intelligent,"Julie recently went back to school at the local community college to strengthen her computer programming ability. One day after class, she runs into her friend Mike on the bus. Mike asks her how her new classes are going.",30928,1,0.97,english,2,Male,40,,Yes,1,Windows,1080,1920,Chrome,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3HFNH7HEMHD2PKETLKRQT8AWPLJGQS,4,Submitted,Tue Dec 05 03:34:03 PST 2017,Mon Dec 04 10:31:13 PST 2017,Mon Dec 04 10:54:03 PST 2017,,,,,,undefined,undefined,20.329383333333332
4,disgusting,False,neutral,Does Julie mean that his bathroom was disgusting?,Stan: Was his bathroom disgusting?,Did Julie have a mold problem in her old apartment?,no,ignorant,unpleasant,"Mike, remembering his second year in college, tells Julie about his first apartment after leaving the dorms. Mike mentioned something about the bathroom, but Julie was texting and wasn&quotechart paying much attention. Later that week at a party, Julie and Stan were talking about their college living experiences and she mentions her talk with Mike.",58651,1,0.9,english,2,Male,40,,Yes,1,Windows,1080,1920,Chrome,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3HFNH7HEMHD2PKETLKRQT8AWPLJGQS,4,Submitted,Tue Dec 05 03:34:03 PST 2017,Mon Dec 04 10:31:13 PST 2017,Mon Dec 04 10:54:03 PST 2017,,,,,,undefined,undefined,20.329383333333332
4,beautiful,False,neutral,Does Julie mean that his sister is beautiful?,Stan: Is his sister beautiful?,Is Julie&quotechars sister looking for a date?,no,ignorant,attractive,"Mike tells Julie that his sister is in town to visit. Although Julie has never seen her in person, she has seen an old picture of her in a large group on Facebook. Later, Julie gets lunch with her boyfriend Stan. Stan&quotechars friend is looking for a blind date and Stan heard about Mike&quotechars sister being in town. Stan asks Julie what she knows about Mike&quotechars sister.",34035,1,0.7,english,2,Male,40,,Yes,1,Windows,1080,1920,Chrome,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3HFNH7HEMHD2PKETLKRQT8AWPLJGQS,4,Submitted,Tue Dec 05 03:34:03 PST 2017,Mon Dec 04 10:31:13 PST 2017,Mon Dec 04 10:54:03 PST 2017,,,,,,undefined,undefined,20.329383333333332
4,tiny,True,control,Does Julie mean that his umbrella was big?,Stan: Was his umbrella big?,Did Julie need an umbrella at the festival?,no,ignorant,big," Mike was on a festival. A few days later, he talks with his friend Julie about it. He tells her that he needed an umbrella the whole time during the festival because the weather was very bad. Despite the bad weather the festival was quite crowded. Later, Julie hangs out with her boyfriend Stan. She tells him about her talk with Mike.",57598,1,0.01,english,2,Male,40,,Yes,1,Windows,1080,1920,Chrome,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3HFNH7HEMHD2PKETLKRQT8AWPLJGQS,4,Submitted,Tue Dec 05 03:34:03 PST 2017,Mon Dec 04 10:31:13 PST 2017,Mon Dec 04 10:54:03 PST 2017,,,,,,undefined,undefined,20.329383333333332
4,hot,False,neutral,Does Julie mean that his date was hot?,Stan: Was his date hot?,Did Julie recently go on a date?,no,ignorant,good-looking,"Mike and Julie meet for lunch. Mike, who recently got out of a long term relationship, lost a lot of weight and changed his look. At work, he briefly flashes a picture of his most recent date to everyone, but Julie was busy and didn&quotechart get such a good look. At home, Stan asks Julie about Mike&quotechars active life as a bachlor.",37771,1,0.69,english,2,Male,40,,Yes,1,Windows,1080,1920,Chrome,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3HFNH7HEMHD2PKETLKRQT8AWPLJGQS,4,Submitted,Tue Dec 05 03:34:03 PST 2017,Mon Dec 04 10:31:13 PST 2017,Mon Dec 04 10:54:03 PST 2017,,,,,,undefined,undefined,20.329383333333332
4,heavy,False,control,Does Julie mean that his suitcase was light?,Stan: Was his suitcase light?,Did Julie travel to Australia?,no,ignorant,light," Mike was on vacation in Australia. He bought some Australian souvenirs for his friends. After the vacation, he meets his friend Julie for dinner and tells her about his trip and the souvenirs he bought, though didn&quotechart mention what the souvenirs were. On the next day, Julie tells her boyfriend Stan about her dinner with Mike.",28717,1,0.01,english,2,Male,40,,Yes,1,Windows,1080,1920,Chrome,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3HFNH7HEMHD2PKETLKRQT8AWPLJGQS,4,Submitted,Tue Dec 05 03:34:03 PST 2017,Mon Dec 04 10:31:13 PST 2017,Mon Dec 04 10:54:03 PST 2017,,,,,,undefined,undefined,20.329383333333332
4,famous,False,filler,Does Julie mean that his boss is prominent?,Stan: Is his boss prominent?,Does Julie work at a law firm?,no,ignorant,prominent,"Mike has a new internship at a law firm, one of the best in the city, and tells Julie about it over Facebook. He doesn&quotechart really mention many details, besides that he was quite anxious on his first day. Later on, Julie hangs out with her boyfriend Stan and tells Stan about her brief chat with Mike.",26357,1,0.98,english,2,Male,40,,Yes,1,Windows,1080,1920,Chrome,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3HFNH7HEMHD2PKETLKRQT8AWPLJGQS,4,Submitted,Tue Dec 05 03:34:03 PST 2017,Mon Dec 04 10:31:13 PST 2017,Mon Dec 04 10:54:03 PST 2017,,,,,,undefined,undefined,20.329383333333332
4,expensive,False,control,Does Julie mean that her cellphone plan cheap?,Mike: Was your cellphone plan cheap?,Did Julie sign up for a new cellphone plan?,yes,know,cheap,"Julie had just lost her phone and in order to be able to afford a replacement, she needed to sign up for a new cellphone plan. Her friend Mike is looking for a new cellphone plan and asks her some questions about her cell phone plan.",26679,1,0.02,english,2,Male,40,,Yes,1,Windows,1080,1920,Chrome,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3HFNH7HEMHD2PKETLKRQT8AWPLJGQS,4,Submitted,Tue Dec 05 03:34:03 PST 2017,Mon Dec 04 10:31:13 PST 2017,Mon Dec 04 10:54:03 PST 2017,,,,,,undefined,undefined,20.329383333333332
4,decrepit,False,RFR,Does Julie mean that her house is decrepit?,Mike: Is your house decrepit?,Did Julie go on a trip?,yes,know,shabby,"Several months after her dad passed away, Julie becomes owner of her dad&quotechars lake house. She hadn&quotechart seen it in several years and goes on a trip to check it out. Upon getting back, she hangs out with her friend Mike and tells him about the state of her newly acquired property.",21733,1,0.94,english,2,Male,40,,Yes,1,Windows,1080,1920,Chrome,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3HFNH7HEMHD2PKETLKRQT8AWPLJGQS,4,Submitted,Tue Dec 05 03:34:03 PST 2017,Mon Dec 04 10:31:13 PST 2017,Mon Dec 04 10:54:03 PST 2017,,,,,,undefined,undefined,20.329383333333332
4,life-threatening,False,filler,Does Julie mean that her illness was serious?,Mike: Was your illness serious?,Did Julie recieve a diagnosis from the doctors?,yes,know,serious,"Julie had started having headaches and felt weak. She found herself stuck in bed. Concerned for health, her roomate took her to the emergency room. It took the doctors several weeks to diagnose her with mono and provide a treatment for her. After she feels better, she meets up with her friend Mike and tells him what happened.",29721,1,1,english,2,Male,40,,Yes,1,Windows,1080,1920,Chrome,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3HFNH7HEMHD2PKETLKRQT8AWPLJGQS,4,Submitted,Tue Dec 05 03:34:03 PST 2017,Mon Dec 04 10:31:13 PST 2017,Mon Dec 04 10:54:03 PST 2017,,,,,,undefined,undefined,20.329383333333332
4,articulate,False,RFR,Does Julie mean that her interview was articulate?,Mike: Was your interview articulate?,Did Julie give a speech about scientific findings?,yes,know,understandable,"Julie had an important interview at at for a job in communications. As part of her interview, Julie had to give a speech explaining several complicated scientifc findings as part of a mock press conference. After the interview, she met up with friend Mike, who had helped her prepare for the interview, for a coffee and told him how her interview went.",91089,2,0.68,english,2,Male,40,,Yes,1,Windows,1080,1920,Chrome,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3HFNH7HEMHD2PKETLKRQT8AWPLJGQS,4,Submitted,Tue Dec 05 03:34:03 PST 2017,Mon Dec 04 10:31:13 PST 2017,Mon Dec 04 10:54:03 PST 2017,,,,,,undefined,undefined,20.329383333333332
4,guilty,False,control,Does Julie mean that her sister was innocent?,Mike: Was your sister innocent?,Did Julie&quotechars sister get arrested for drugs?,yes,know,innocent,Julie and her friend Mike meet for a walk in a park. They are talking about their childhood. Julie remembers that her sister was at a party where drugs were sold and she got arrested when the police came. Julie mentioned that she had a bad lawyer and went to prison for two months. ,26161,1,0,english,2,Male,40,,Yes,1,Windows,1080,1920,Chrome,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3HFNH7HEMHD2PKETLKRQT8AWPLJGQS,4,Submitted,Tue Dec 05 03:34:03 PST 2017,Mon Dec 04 10:31:13 PST 2017,Mon Dec 04 10:54:03 PST 2017,,,,,,undefined,undefined,20.329383333333332
4,starving,True,filler,Does Julie mean that her dog was hungry?,Mike: Was your dog hungry?,Did Julie feed a dog?,yes,know,hungry,"Stan forgets to feed his dog in the morning before work, so he asks his girlfriend Julie to do it during her lunch break. On her way back to work and annoyed that she couldn&quotechart eat lunch with her colleagues, she sees her friend Mike and tells him about feeding the dog.",29851,1,0.99,english,2,Male,40,,Yes,1,Windows,1080,1920,Chrome,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3HFNH7HEMHD2PKETLKRQT8AWPLJGQS,4,Submitted,Tue Dec 05 03:34:03 PST 2017,Mon Dec 04 10:31:13 PST 2017,Mon Dec 04 10:54:03 PST 2017,,,,,,undefined,undefined,20.329383333333332
5,beautiful,False,neutral,Does Julie mean that her sister is beautiful?,Mike: Is your sister beautiful?,Is Julie&quotechars sister looking for a date?,yes,know,attractive,"Julie&quotechars sister is in town to visit. She is currently between relationships and wouldn&quotechart mind going out on a date during her visit. During a break at work, Julie has a coffee with Mike and asks him whether some of his single friends that might be interested in a blind date with her sister. Mike asks Julie several questions about her sister.",34656,1,0.34,English,2,Male,26,,Yes,3,Linux,1200,1920,Chrome,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3F6KKYWMNB0EA3RA32Y1JTCU7IGDNS,5,Submitted,Tue Dec 05 03:36:22 PST 2017,Mon Dec 04 10:31:18 PST 2017,Mon Dec 04 10:56:22 PST 2017,,,,,,undefined,undefined,25.03285
5,terrifying,False,RFR,Does Julie mean that her opponent was terrifying?,Mike: Was your opponent terrifying?,Does Julie like kickboxing?,yes,know,intimidating,"Julie is an amateur kickboxer and had just got back from a regional tournement. She did well, but lost in the semifinals. It was a touch match, but it reaffirmed her passion for kickboxing and she was proud of herself for making for making it so far in the competition. Later in the week, Julie sees her friend Mike and tells him about her last fight.",29105,1,0.28,English,2,Male,26,,Yes,3,Linux,1200,1920,Chrome,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3F6KKYWMNB0EA3RA32Y1JTCU7IGDNS,5,Submitted,Tue Dec 05 03:36:22 PST 2017,Mon Dec 04 10:31:18 PST 2017,Mon Dec 04 10:56:22 PST 2017,,,,,,undefined,undefined,25.03285
5,expensive,True,control,Does Julie mean that her cellphone plan cheap?,Mike: Was your cellphone plan cheap?,Did Julie sign up for a new cellphone plan?,yes,know,cheap,"Julie had just lost her phone and in order to be able to afford a replacement, she needed to sign up for a new cellphone plan. Her friend Mike is looking for a new cellphone plan and asks her some questions about her cell phone plan.",46103,1,0,English,2,Male,26,,Yes,3,Linux,1200,1920,Chrome,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3F6KKYWMNB0EA3RA32Y1JTCU7IGDNS,5,Submitted,Tue Dec 05 03:36:22 PST 2017,Mon Dec 04 10:31:18 PST 2017,Mon Dec 04 10:56:22 PST 2017,,,,,,undefined,undefined,25.03285
5,guilty,False,control,Does Julie mean that her sister was innocent?,Mike: Was your sister innocent?,Did Julie&quotechars sister get arrested for drugs?,yes,know,innocent,Julie and her friend Mike meet for a walk in a park. They are talking about their childhood. Julie remembers that her sister was at a party where drugs were sold and she got arrested when the police came. Julie mentioned that she had a bad lawyer and went to prison for two months. ,22592,1,0,English,2,Male,26,,Yes,3,Linux,1200,1920,Chrome,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3F6KKYWMNB0EA3RA32Y1JTCU7IGDNS,5,Submitted,Tue Dec 05 03:36:22 PST 2017,Mon Dec 04 10:31:18 PST 2017,Mon Dec 04 10:56:22 PST 2017,,,,,,undefined,undefined,25.03285
5,exhausting,True,neutral,Does Julie mean that his hike was exhausting?,Stan: Was his hike exhausting?,Did Julie go on a hike in the Alps?,no,ignorant,strenuous,"Julie is having dinner with her boyfriend Stan. Stan asked Julie what her friend Mike did during his vacation in Europe. Julie replied that among other things, Mike went on a hike in Switzerland, although Mike didn&quotechart really mention where and what it was like.",25624,1,0.69,English,2,Male,26,,Yes,3,Linux,1200,1920,Chrome,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3F6KKYWMNB0EA3RA32Y1JTCU7IGDNS,5,Submitted,Tue Dec 05 03:36:22 PST 2017,Mon Dec 04 10:31:18 PST 2017,Mon Dec 04 10:56:22 PST 2017,,,,,,undefined,undefined,25.03285
5,articulate,False,neutral,Does Julie mean that her interview was articulate?,Mike: Was your interview articulate?,Did Julie give a speech about scientific findings?,yes,know,understandable,"Julie had an important interview at at for a job in communications. As part of her interview, Julie had to give a speech explaining several complicated scientifc findings as part of a mock press conference. After the interview, she met up with friend Mike, who had helped her prepare for the interview, for a coffee and told him how her interview went.",29864,1,0.46,English,2,Male,26,,Yes,3,Linux,1200,1920,Chrome,3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3ZBZJNFB566Q67LFUUFICOI9DSLFTT,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.00,Mon Dec 04 10:30:58 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Jan 03 10:30:58 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3JGHED38ECQPJ9WKTPZOCX4GKO1Y7Y,3F6KKYWMNB0EA3RA32Y1JTCU7IGDNS,5,Submitted,Tue Dec 05 03:36:22 PST 2017,Mon Dec 04 10:31:18 PST 2017,Mon Dec 04 10:56:22 PST 2017,,,,,,undefined,undefined,25.03285
